Geneid	GeneSymbol	logFC	logCPM	F	PValue	FDR	CPM_D0-1	CPM_D0-2	CPM_D0-3	CPM_D0-4	CPM_D1-1	CPM_D1-2	CPM_D1-3	CPM_D1-4	CPM_D3-1	CPM_D3-2	CPM_D3-3	CPM_D3-4	CPM_D5-1	CPM_D5-2	CPM_D5-3	CPM_D5-4	CPM_D7-1	CPM_D7-2	CPM_D7-3	CPM_D7-4	CPM_D14-1	CPM_D14-2	CPM_D14-3	CPM_D14-4	CPM_D21-1	CPM_D21-2	CPM_D21-3	CPM_D21-4	CPM_D28-1	CPM_D28-2	CPM_D28-3	CPM_D28-4
ENSMUSG00000058420.9	Syt17	-0.0697770630710724	-0.8725969942387931	0.0364219782800512	0.8499322766565921	0.8926794135329622	0.6499330825695089	0.5183647980911066	0.43636993244602607	0.4209011420714675	0.4030984310509679	0.20019720354057732	0.5112746376108152	0.412779185921188	0.5624461251970322	0.6181669827628445	0.26498246460549113	0.3060221273336443	0.3605610631158007	0.6054583184738959	0.5378769755699944	0.42886985437586295	0.30190310926768305	0.33233353103553487	0.31774948564643685	0.32697706064081494	0.45947023743786225	0.4167923962972752	0.4438286478551141	0.332481146444404	0.4609641727860123	0.3622921964047808	0.6382532918166757	0.7414085842950655	0.3653613029052775	0.40654836833985264	0.33320419498594017	1.0595910039588425
ENSMUSG00000005886.15	Ncoa2	-0.014203095628037602	5.331817215569223	0.03640372828143684	0.849969409811149	0.8926794135329622	39.11415460554681	38.12861070403473	41.26812789703847	34.092992507788864	44.87829199034109	39.48889839837888	41.52686223261176	37.68084282909131	32.15317015709701	33.99918405195645	32.10704196136535	28.33764899109546	37.09772716058127	36.56968243582331	41.730288687972056	35.72485886950938	43.47404773454636	40.82954809865143	46.15311279014495	39.19637514431769	44.23445285879056	44.51342792454899	44.34251672661549	43.38878961099473	42.777475234541946	47.50556425357688	40.89380019711129	40.95192121488626	43.315612244436785	39.48036376989236	45.56567366432732	44.88427492769657
ENSMUSG00000006462.9	A530013C23Rik	-0.038610220817040096	2.235855215402787	0.03637911992277853	0.8500194955739868	0.8926794135329622	4.490446752298425	4.146918384728853	3.8026522684582273	3.2469516674084633	3.8518294522648042	4.504437079662989	5.794445892922571	3.4201703976327007	2.1091729694888706	1.7661913793224129	2.5173334137521657	3.855878804403918	3.8860470135814076	4.238208229317271	3.585846503799962	3.5596197913196628	3.6659663268218656	6.361813308394525	5.0839917703429895	4.700295246711715	5.722492957180648	7.543942372980681	4.3172423018633825	7.356145365082439	5.439377238874945	5.615529044274102	5.242794897065551	4.97179874174338	5.115058240673885	5.059268583784833	5.914374461000438	6.39992966391141
ENSMUSG00000100680.4	1810044D09Rik	-0.03983153493296327	1.1256199434422796	0.03636163708356177	0.8500550893396653	0.8926794135329622	1.5952902935797038	1.9006709263340575	2.3688653475641415	2.4652781178471668	1.4780275805202157	1.8017748318651958	1.7610570851039187	1.0614321923687693	1.1717627608271504	0.7947861206950858	1.5457310435320317	1.652519487601679	2.043179357656204	2.018194394912986	2.0170386583874786	2.015688315566556	2.0701927492641126	2.3738109359681063	3.217213542170173	2.493200087386214	2.5062012951156123	2.750829815562016	1.8156626503163757	2.3689281684163785	2.3970136984872643	2.037893604776892	2.598602688110751	2.3986748315428588	1.9485936154948134	2.8458385783789684	2.8322356573804917	2.161565648076039
ENSMUSG00000038486.10	Sv2a	-0.0853301084993948	-1.0645859829133575	0.03634343391372364	0.8500921590805672	0.8926794135329622	0.2954241284406859	0.34557653206073774	0.7480627413360447	0.6614160803980204	0.2687322873673119	0.45044370796629896	0.5680829306786834	0.2948422756579915	0.4218345938977741	0.4415478448306032	0.5741286733118974	0.5508398292005597	0.7611844665778015	0.3229111031860778	0.44823081297499523	0.38598286893827666	0.17251606243867604	0.14242865615808636	0.47662422846965524	0.2861049280607131	0.33416017268208165	0.5001508755567302	0.40348058895919464	0.083120286611101	0.36877133822880986	0.45286524550597596	0.4103056875964344	0.08722453932883123	0.20297850161404307	0.40654836833985264	0.4165052437324252	0.2543018409501222
ENSMUSG00000105454.2	Gm43830	0.06505973902462478	0.5181307081449888	0.03630383151022633	0.8501728404535447	0.8927130837998505	1.1816965137627435	0.6911530641214755	2.1195111004521268	0.9019310187245732	1.2540840077141224	1.4514297256691855	1.2497824474931036	1.0614321923687693	1.4061153129925805	0.9272504741442668	1.1040936025228798	2.14215489133551	1.2419325507322023	1.5741916280321293	1.030930869842489	1.2437225776900025	0.7331932653643731	1.1869054679840532	1.1518418854683337	2.0436066290050934	1.420180733898847	1.5421318662999182	1.6946184736286174	1.7039658755275706	1.0141211801292271	0.8604439664613543	0.9117904168809653	2.355062561878443	1.2178710096842584	1.0841289822396072	1.8742735967959134	1.441043765384026
ENSMUSG00000130143.1	Gm73910	-0.0611180923150517	0.14048525062059813	0.036234887896713405	0.8503134072244948	0.8927973283081828	0.6499330825695089	1.4399022169197406	0.9974169884480596	0.7215448149796586	0.7166194329794985	1.1010846194731754	1.1361658613573669	1.238337557763564	0.4218345938977741	0.7947861206950858	0.706619905614643	0.48963540373383085	0.8813714876164017	0.9687333095582333	1.1654001137349876	0.6433047815637944	1.3369994838997392	0.9970005931066046	0.5957802855870691	1.0218033145025467	1.3366406907283266	1.7088488248188283	1.2911378846694228	0.9558832960276615	1.2446032665222333	0.9963035401131471	1.0941485002571583	0.47973496630857176	1.0148925080702154	1.6713655142860608	0.874661011838093	1.5258110457007334
ENSMUSG00000120820.2	1700031C06Rik	-0.0840418633485229	-1.08405845820729	0.03621679729905125	0.8503503144963407	0.8927973283081828	0.4135937798169602	0.5759608867678963	0.5610470560020335	0.4810298766531057	0.08957742912243731	0.05004930088514433	0.2840414653393417	0.35381073078958974	0.3749640834646881	0.30908349138142227	0.3974736969082367	0.3060221273336443	0.20031170173100038	0.24218332738955833	0.761992382057492	0.729078752438967	0.30190310926768305	0.4747621871936213	0.5163429141754599	0.49046559096122244	0.37593019426734187	0.6251885944459128	0.20174029447959732	0.332481146444404	0.18438566911440493	0.5887248191577688	0.45589520844048265	0.21806134832207807	0.40595700322808614	0.36137632741320236	0.24990314623945514	0.2966854811084759
ENSMUSG00000095959.3	Gm10845	-0.034324576931181267	3.2205088933848844	0.03613587349290947	0.8505155272057172	0.8929073642950615	3.3087502385356817	2.8222083451626916	3.0545895271221823	2.525406852428805	1.7019711533263089	1.951922734520629	2.329140015782602	2.8894543014483163	2.765360115552075	2.1194296551868956	1.7223860199356924	2.6929947205360696	2.523927441810605	2.9061999286747002	3.3617310973124646	2.65899309713035	3.7090953424315347	4.082954809865143	2.5419958851714948	3.8419804625295755	6.18196319461851	5.04318799519703	4.962811244198094	6.3587019257492265	23.002112222022014	21.646958735185653	19.831441567160994	21.5008489445569	23.789080389165846	31.80111681236181	34.69488680291102	38.272427062993394
ENSMUSG00000020527.15	Myo19	-0.032033092669808354	2.1012452005690494	0.03611783768666117	0.8505523749528874	0.8929073642950615	5.081295009179797	5.529224512971804	3.553298021346212	3.126694198245187	4.478871456121865	4.254190575237268	4.9991297899724145	3.7739811284222906	3.421547261615279	4.7245619396874545	4.283883177788773	4.28430978267102	4.567106799466809	3.834569350334674	5.065008186617447	3.47384582044449	4.399159592186239	3.7980974975489703	3.415806970699196	3.5150034018887606	4.845322503890184	3.3343391703782017	4.357590360759302	3.8650933274161967	3.134556374944884	3.9852141604525886	4.786899688625067	3.707042921475327	4.749696937768608	4.788236338224931	4.539907156683435	4.746967697735615
ENSMUSG00000029455.15	Aldh2	0.015668059743691773	7.831096170566373	0.03594771156356848	0.85090041883595	0.8932216722310607	151.02081445887862	165.70394712312373	177.6025625055326	176.11706358961834	158.77599311952014	157.65529778820465	169.91360456599423	140.28595475807234	126.0348025545683	131.93449603538426	121.58278750981952	105.70004278104074	174.23111816562414	167.6715903293709	169.6105396297382	166.2299555560845	196.53892413326167	181.59653660156013	235.4920875497155	203.3797317185869	285.4980975352535	260.495247685797	314.55346715258815	282.40117376121566	344.1097549847582	372.5269509532158	340.41695214250836	328.7929010000293	384.36009065635193	333.2341459158992	390.015510231043	368.61051845720215
ENSMUSG00000032740.18	Ccdc88a	0.0308784820495826	3.624177008784527	0.03590417745156294	0.8509896180644909	0.8932413084956995	11.580625834874885	11.116045114620396	9.600138513812574	14.250510095848256	9.763939774345667	11.811635008894061	10.395917631419907	9.788763551845316	9.608454638782634	14.129531034579303	13.116631997971812	6.8548956522736315	12.098826784552424	12.472441360562255	10.712716430102386	12.265677835149681	17.208477228257934	9.542719962591788	10.882919883390462	12.384256171770867	12.906936669845404	12.253696451139891	12.951726905590148	12.509603134970702	13.367961010794357	11.729209858604777	16.229869420481183	13.388966786975594	13.477772507172459	13.732300441701689	14.910887725620823	13.901833971940015
ENSMUSG00000108350.2	Gm44950	0.04059234685947324	1.0259493361622312	0.03589110339633797	0.8510164171018282	0.8932413084956995	2.3043082018373497	2.303843547071585	1.8701568533401118	2.044376975775699	1.7467598678875276	1.6015776283246186	1.988290257375392	1.651116743684752	1.2655037816933223	2.472667931051378	2.6056609019539962	2.3869725932024255	2.9245508452726057	1.9374666191164667	1.9273924957924795	1.9728013301289695	1.7251606243867603	0.9970005931066046	1.5490287425263796	1.5940131706239729	2.422661251945092	2.1256412211161035	2.098099062587812	2.3689281684163785	1.5211817701938406	1.7208879329227087	1.3220961044773996	2.5295116405361058	1.989189315817622	1.6261934733594106	1.9575746455423986	1.6529619661757946
ENSMUSG00000042751.15	Nmnat2	0.09620722310661292	-0.48970252054555635	0.03567836217753638	0.8514532047799509	0.8936486851197175	0.2954241284406859	0.5759608867678963	0.9974169884480596	0.7816735495612968	0.6270420038570612	0.20019720354057732	0.39765805147507843	0.5307160961843846	0.3749640834646881	0.3532382758644826	0.8391111379173887	0.42843097826710197	1.0015585086550018	0.6861860942704153	0.1344692438924986	0.9864006650644848	1.3801284995094083	0.14242865615808636	0.39718685705804607	1.0626754470826485	0.7100903669494235	0.5001508755567302	0.9280053546061476	0.37404128974995454	0.7375426764576197	0.5887248191577688	0.6382532918166757	0.47973496630857176	0.8119140064561723	0.767924695753055	0.4581557681056677	0.46622004174189074
ENSMUSG00000113395.2	Gm48365	0.10922113295978854	0.08829276105714617	0.03544870212560584	0.8519262474340087	0.8940940646652531	0.7090179082576461	0.8639413301518443	1.558464044450093	0.3607724074898293	0.9853517203468104	0.6005916106217319	1.9314819643075238	0.9434952821055727	0.9842807190948063	0.48570262931366354	0.4858011851100671	1.3464973602680348	0.7611844665778015	0.9283694216599737	1.4343386015199848	0.6433047815637944	1.1644834214610633	0.379809749754897	1.4298726854089658	2.0436066290050934	1.7543409065809286	0.4167923962972752	0.20174029447959732	1.2468042991665151	0.9680247628506259	0.4075787209553784	0.9573799377250135	1.1775312809392215	0.7713183061333636	1.9423977598459627	1.0412631093310631	0.2543018409501222
ENSMUSG00000050876.10	Spata31d1a	0.10177454231877785	-1.3411295250998154	0.03538010789183785	0.8520678424011026	0.8941915598199145	0.35450895412882305	0.23038435470715848	0.2493542471120149	0.18038620374491465	0.13436614368365596	0.25024650442572166	0.11361658613573669	0.35381073078958974	0.14061153129925805	0.5298574137967239	0.30914620870640636	0.24481770186691543	0.44068574380820086	0.12109166369477917	0.3585846503799962	0.17154794175034518	0.08625803121933802	0.4747621871936213	0.07943737141160921	0.4495934583811205	0.45947023743786225	0.3751131566675477	0.36313253006327517	0.2909210031388535	0.2765785036716074	0.45286524550597596	0.3647161667523861	0.43612269664415615	0.48714840387370334	0.1355161227799509	0.29155367061269766	0.38145276142518336
ENSMUSG00000023982.9	Guca1a	0.1284873470988092	-1.4073477439973026	0.03508768096430165	0.8526730837373928	0.8947755837001947	0	0.23038435470715848	0.4987084942240298	0.24051493832655285	0.4926758601734052	0.10009860177028866	0.056808293067868346	0.05896845513159829	0.32809357303160214	0.4415478448306032	0.26498246460549113	0.24481770186691543	0.2804363824234005	0.12109166369477917	0.2689384877849972	0.38598286893827666	0.3450321248773521	0.28485731231617273	0.15887474282321842	0.40872132580101866	0.33416017268208165	0.4167923962972752	0.4438286478551141	0.24936085983330303	0.23048208639300616	0.1811460982023904	0.3647161667523861	0.21806134832207807	0.6495312051649378	0	0.24990314623945514	0.38145276142518336
ENSMUSG00000022949.10	Clic6	-0.10018500470035847	0.7927692972923098	0.035038032309935636	0.852776101658624	0.8948325492117066	1.004442036698332	1.5550943942733197	1.371448359116082	3.36720913657174	1.164506578591685	0.40039440708115465	0.39765805147507843	0.4717476410527863	1.4061153129925805	2.9142157758819813	2.693988390155827	1.3464973602680348	2.604052122503005	1.7356471796251682	0.851638544652491	1.586818461190693	4.78732073267326	0.379809749754897	1.3107166282915519	1.7575017009443803	3.2998317052355564	1.5838111059296458	1.8156626503163757	1.2883644424720655	0.5531570073432148	1.222736162866135	1.7779913129178824	1.1775312809392215	1.5426366122667272	2.891010619305619	1.2078652068240332	0.5086036819002444
ENSMUSG00000013973.13	Dedd	0.015884242952037782	5.064308940011169	0.03495368424781959	0.852951292259136	0.894965235912129	29.2469887156279	32.714578368416504	31.044603765445856	31.98848679743153	34.30815535389349	39.48889839837888	36.35730756343574	32.72749259803705	36.84022120040561	34.13164840540563	34.53604788691568	43.82236863417786	33.69242823115427	30.071096484203494	32.900141672364654	29.720680908247303	30.578472067255326	31.571685448375813	40.07615387715685	30.286250241855484	33.12362711711134	35.26063672674948	32.35914323452741	33.28967478774595	32.68235985052827	34.46304518300477	31.50235890323735	29.220220675158462	33.04490006276621	33.11110599923467	32.44575848675593	31.279126436865035
ENSMUSG00000097616.10	1110019D14Rik	0.03702712789702697	1.9499059343177088	0.03492100303553786	0.853019229871498	0.8949853779155731	4.017768146793328	3.9165340300216944	3.553298021346212	3.2469516674084633	2.6425341591119005	2.852810150453227	4.033388807818652	2.653580480921923	2.765360115552075	2.9142157758819813	1.7223860199356924	1.8361327640018656	3.3652365890808067	4.520755444605089	3.6306695850974617	3.6025067767572487	3.967869436089549	4.985002965533023	2.50227719946569	4.128085390590289	4.218772180111281	5.126546474456485	3.4295850061531543	5.070337483277162	5.070605900646136	4.981517700565735	4.239825438496489	5.146247820401043	3.5724216284071577	5.285128788418085	3.498644047352372	3.8145276142518334
ENSMUSG00000039307.17	Hexd	-0.02390968016230418	4.024910039282478	0.03488858139675787	0.8530866604355116	0.8950049856540317	20.20701038534291	16.126904829501093	13.71448359116082	14.370767565011533	14.198022515906313	16.96671300006393	15.054197662985112	17.98537881513748	14.71734027598901	11.833482241460167	13.514105694880048	18.912167469219217	15.62431273501803	16.14555515930389	17.391355543429817	14.238479165278651	14.965768416555147	18.08843933207697	15.053381882499945	13.487803751433617	14.577737533255812	15.96314877818564	15.332262380449396	19.325466637080982	16.45642096846064	18.748621163947405	16.229869420481183	16.31098885449144	16.766024233319957	17.346063715833715	17.576521285508345	20.895134598068378
ENSMUSG00000019590.17	Cyb561	0.030129628505923472	3.112556399900347	0.03476202344319922	0.8533501869637736	0.8952303109769074	9.099063155973125	8.812201567548811	6.4208718631343835	8.11737916852116	12.36168521889635	10.260106681454587	8.975710304723199	7.9607414427657694	8.436691877955482	8.830956896612065	10.864281048825138	6.9773045032070895	7.491657644739415	8.153505355448464	8.695677771714909	8.834719000142776	7.418190684863069	6.456765745833249	8.380642683924771	9.931928216964755	9.022324662416205	7.668980091869864	9.481793840541073	6.234021495832575	8.896608534770039	6.566546059836652	8.434061356148929	8.984127550869617	10.960839087158325	7.905107162163802	8.038551204035807	8.900564433254278
ENSMUSG00000086472.2	Gm16172	-0.08467088739354346	-0.8261211142769128	0.03472029807321295	0.8534371789153263	0.8952704227172773	0.5908482568813718	0.34557653206073774	0.8104013031140485	0.18038620374491465	0.4030984310509679	0.45044370796629896	0.5112746376108152	0.589684551315983	0.5624461251970322	0.6181669827628445	0.5741286733118974	0.42843097826710197	0.44068574380820086	0.3229111031860778	0.44823081297499523	0.6004177961262082	0.5606772029256971	0.14242865615808636	0.15887474282321842	0.5313377235413242	0.2506201295115612	0.3751131566675477	0.4438286478551141	0.49872171966660606	0.3226749209502086	0.4981517700565736	0.9117904168809653	0.39251042697974053	0.6495312051649378	0.9486128594596562	0.3748547193591827	0.2543018409501222
ENSMUSG00000031381.17	Piga	0.03789636718454262	1.8541702410905276	0.03467885385687835	0.8535236383134738	0.8953040725317547	3.7223440183526417	2.8798044338394813	3.3039437742341975	2.284891914102252	6.494363611376705	5.655571000021309	5.737637599854703	5.9558139682914275	2.905971646851333	3.7531566810601276	3.4889357839723	5.936829270272699	4.126421055658608	2.179649946506025	2.554915633957473	3.645393762194835	3.2778051863348447	2.8960493418810898	2.3036837709366673	3.310642738988251	2.589741338286133	3.1676222118592916	3.6313253006327515	3.075450604610737	3.4572312958950926	2.8530510466876486	3.464803584147668	3.707042921475327	2.313954918400091	2.891010619305619	3.0404882792467043	2.9244711709264055
ENSMUSG00000033102.16	Cdc14b	0.019200742222984613	3.518924580005399	0.03465818667157321	0.8535667734310478	0.8953040725317547	11.167032055057925	9.791335075054235	10.535216940482629	11.364330835929623	12.272107789773912	10.009860177028866	11.361658613573669	11.439880295530068	10.686476378743611	11.921791810426287	9.186058772990359	13.587382453613806	11.217455296936022	11.544071938902281	11.654001137349876	9.006266941893122	11.687963230220301	9.875053493627322	10.406295654920807	10.912859398887198	10.609585482656092	10.544847626321063	11.579892903128886	11.844640842081894	12.953093255286946	12.04621553045896	14.17834098249901	11.949761888049878	11.650965992646071	12.467483295755482	11.412243678268451	13.011777528614587
ENSMUSG00000085286.2	Ube4bos3	0.08692403138034227	-1.1266507768534029	0.03461931193509717	0.8536479461974421	0.8953380698050741	0.35450895412882305	0.11519217735357924	0.43636993244602607	0.12025746916327643	0.7614081475407172	0.6506409115068763	0.45446634454294677	0.4717476410527863	0.5624461251970322	0.4415478448306032	0.3974736969082367	0.7344531056007463	0.2804363824234005	0.36327499108433753	0.08964616259499905	0.34309588350069037	0.3450321248773521	0.42728596847425915	0.11915605711741381	0.20436066290050933	0.2923901510968214	0.2500754377783651	0.3227844711673557	0.49872171966660606	0.3226749209502086	0.5887248191577688	0.3647161667523861	0.566959505637403	0.20297850161404307	0.2710322455599018	0.33320419498594017	0.16953456063341482
ENSMUSG00000134356.1	Gm66687	0.1376076357154148	-1.478320232293476	0.03452060579053606	0.8538542628397932	0.8955033113013641	0.5908482568813718	0.40317262073752735	0	0.4810298766531057	0.6270420038570612	0	0	0.11793691026319658	0.09374102086617203	0.4415478448306032	0.17665497640366076	0.3060221273336443	0.40062340346200076	0.3229111031860778	0.2689384877849972	0.6433047815637944	0.25877409365801407	0.28485731231617273	0.23831211423482762	0.16348853032040747	0.2506201295115612	0.2500754377783651	0.4438286478551141	0.083120286611101	0.09219283455720247	0.1358595736517928	0.13676856253214478	0.17444907865766246	0.08119140064561722	0	0.5414568168521527	0.46622004174189074
ENSMUSG00000027860.17	Vangl1	-0.0319507831772836	2.487649474774615	0.034355762278623775	0.8541995027385033	0.8958142252147123	6.794754954135775	4.492494916789591	6.233856177800372	5.952744723582183	3.3143648775301804	4.8047328849738555	4.601471738497336	3.8919180386854872	4.3120869598439135	6.79983681039129	6.050432941825381	3.5498566770702737	6.249725094007212	4.803302659892907	5.289123593104944	6.60459575738829	7.030029544376048	4.510240778339402	4.6470862275791385	5.272505102833141	6.557893388885852	5.960131267051035	6.576733600034872	5.8599802060826205	5.070605900646136	4.392792881407967	5.060436813689357	5.66959505637403	7.388417458751167	5.917537361391188	6.039326034120165	6.39992966391141
ENSMUSG00000121130.2	Gm57150	-0.07546884304806728	-0.39575811233743996	0.03432988689644558	0.8542537726449293	0.8958199756314217	0.8862723853220575	0.8639413301518443	0.6233856177800372	0.7816735495612968	0.4030984310509679	0.8508381150474537	1.1361658613573669	1.7100851988163503	0.5155756147639462	0.4415478448306032	0.5299649292109823	1.5913150621349503	0.48074808415440096	0.5247305426773764	0.6723462194624928	1.329496548565175	0.3881611404870211	0.5222384059129834	0.7546550284102875	0.6539541212816299	0.7518603885346837	0.3751131566675477	0.4841767067510335	0.7065224361943585	0.5070605900646136	0.5887248191577688	0.4103056875964344	0.39251042697974053	0.5683398045193205	0.49689245019315326	0.7080589143451229	0.33906912126682964
ENSMUSG00000010609.16	Psen2	0.02926938752468167	3.5069302627003838	0.034283463450716437	0.8543511922763929	0.8958709721077681	8.449130073403616	8.178644592104126	10.722232625816641	10.702914755531602	10.749291494692477	8.308183946933958	7.55550297802649	6.722403885002205	8.061727794490794	10.023136077654694	10.334316119614154	6.671282375873445	12.058764444206224	10.33315530195449	7.306162251492423	9.049153927330709	12.852446651681365	8.593195588204544	10.843201197684657	11.280708592108116	13.199326820942225	11.711866335953433	16.5830522062229	12.052441558609646	15.119624867381205	14.536974380741828	13.1297820030859	13.083680899324685	15.872918826218168	14.545397178381394	16.03545188369837	14.919041335740504
ENSMUSG00000123458.1	Gm58950	-0.10233372302558208	-1.0191174694054266	0.03415717812183821	0.8546165482110097	0.8960815273080374	0.4726786055050974	0.17278826603036887	0.685724179558041	0.12025746916327643	0.13436614368365596	0.35034510619601034	0.2840414653393417	0.17690536539479487	0.18748204173234406	0.3532382758644826	0.3974736969082367	0.24481770186691543	0.24037404207720048	0.40363887898259726	0.22411540648749761	0.47175683981344924	0.3881611404870211	0.9970005931066046	0.47662422846965524	0.32697706064081494	0.6265503237789031	0.45847163592700274	0.28243641227143623	0.2078007165277525	0.2765785036716074	0.3622921964047808	0.6382532918166757	0.39251042697974053	0.527744104196512	0.2710322455599018	1.2911662555705181	0.2543018409501222
ENSMUSG00000044548.12	Dact1	-0.03885239364319287	4.094851415150728	0.034141469701638484	0.8546495908803866	0.8960815273080374	16.130157412861447	16.357289184208252	14.774239141386882	17.677847967001636	14.95943066344703	10.210057380569443	9.430176649266146	8.786299814608146	10.639605868310525	11.171160474214261	11.615064698540696	5.508398292005597	18.669050601329236	14.288816315983942	13.984801364819852	16.254167480845208	29.068956520916913	13.910532084773102	13.504353139973565	22.92926637743715	27.651754289442255	17.13016748781801	25.217536809949664	17.081218898581255	21.711412538221182	19.337345983105173	19.056419712812176	19.712745888315858	22.81478358141844	18.746396984559873	21.94982634469881	22.08187652250228
ENSMUSG00000087347.3	1700047K16Rik	0.13021590042527545	-1.464261316641829	0.03391108849680488	0.8551351048128304	0.8965393853244942	0.4135937798169602	0.11519217735357924	0.2493542471120149	0.06012873458163821	0.08957742912243731	0.20019720354057732	0.17042487920360505	0	0.046870510433086016	0.5740121982797842	0	0.06120442546672886	0.1602493613848003	0.444002766880857	0.1792923251899981	0.1286609563127589	0.17251606243867604	0.4747621871936213	0.39718685705804607	0.16348853032040747	0.5012402590231224	0.4167923962972752	0.24208835337551676	0.37404128974995454	0.23048208639300616	0.1358595736517928	0.3647161667523861	0.2616736179864937	0.5683398045193205	0.49689245019315326	0.33320419498594017	0.38145276142518336
ENSMUSG00000026385.17	Dbi	-0.02035987409202901	6.482896947950971	0.03379364889225036	0.855383258332822	0.8967483522413519	86.91377858724978	80.80731241353584	97.18581781190781	122.96326221945014	70.31828186111329	73.92281740735818	78.73629419206553	72.05945217081312	103.95879214058478	93.38736918167258	107.93619058263673	94.13240636782898	102.2390925635026	92.39293939911651	83.81916202632411	103.9151657152716	82.37641981446781	100.74453612248644	69.30910655662903	89.38735395268279	92.89652800561869	76.52308396017973	89.73408298452489	83.49432790085096	86.0159146418699	86.58783494074261	85.3891725409024	93.19942027285617	94.46619465117564	104.12155433592893	78.96939421166782	81.46135638435582
ENSMUSG00000073415.6	Gm10501	0.06677391381978746	0.4053067168525069	0.033751557918096385	0.8554723064682682	0.8967905053305744	1.1226116880746062	0.9215374188286339	1.122094112004067	0.6614160803980204	1.4780275805202157	0.7006902123920207	1.1929741544252352	0.825558371842376	2.0154319486226986	1.236333965525689	1.3249123230274558	0.8568619565342039	0.9614961683088019	1.3723721885408307	0.8068154633549914	0.8577397087517259	0.9488383434127182	1.1869054679840532	2.184527713819253	1.6757574357841767	0.6683203453641633	2.1256412211161035	0.6859170012306308	0.9558832960276615	2.0282423602584543	1.222736162866135	1.1397380211012065	0.915857662952728	1.1772753093614496	1.3551612277995089	1.5827199261832159	1.7377292464925018
ENSMUSG00000071037.7	Camkmt	0.05548531153621967	0.4019573787569989	0.03358914271624643	0.8558164536376799	0.8971000583259165	1.4180358165152922	0.9791335075054236	1.0597555502260634	1.5633470991225935	1.2540840077141224	1.051035318588031	1.1361658613573669	1.238337557763564	0.8436691877955482	1.4571078879409907	1.0157661143210495	0.42843097826710197	1.3220572314246026	1.1301888611512723	1.6136309267099829	1.15794860681483	2.0270637336544435	1.1869054679840532	0.9532484569393105	1.6757574357841767	0.793630410119944	1.5838111059296458	0.968353413502067	1.080563725944313	1.2906996838008344	1.6303148838215136	1.5500437086976409	0.6105717753018186	1.3802538109754927	1.219645105019558	1.0412631093310631	1.5258110457007334
ENSMUSG00000020246.14	Hcfc2	0.014415338250675926	5.046486950392941	0.03355160680387362	0.8558961121748735	0.8971323445458973	34.91913198168907	33.23294316650761	34.66024034857007	31.868229328268253	37.9360412333522	37.637074265628534	41.41324564647602	41.4548239575136	36.980832731704865	33.822564914024206	31.66540452035619	40.88455621177488	33.091493125961264	32.53329364599734	35.85846503799962	34.566910262694556	30.794117145303673	35.89202135183777	37.69303273480857	31.144565026037622	28.36184465639168	30.634241127849727	30.139999995251838	34.453358800301366	28.71806796456857	25.813318993840632	29.17729334019089	28.478812090863396	28.619968727580073	29.858719052515845	26.739636647621698	26.19308961786259
ENSMUSG00000041530.18	Ago1	0.01936407271374756	4.292394173625525	0.033467960292914115	0.856073792407495	0.897267365499539	19.616162128461543	18.373152287895888	21.195111004521266	19.301323800705866	18.139429397293554	17.767501814226236	18.860353298532292	16.806009712505514	17.810793964572685	18.191771207020853	17.88631636087065	11.445227562278296	20.59204293794684	19.213210639571628	21.201317453717277	18.52717770903728	23.332797444830934	16.94901008281228	21.011184738370638	21.416997471973378	20.09138038251016	19.047412510785477	21.666907627108753	20.904752082691903	20.55900210625615	20.15250342501593	21.700611921766974	19.233010922007285	21.59691257173418	21.23085923552564	22.11642844219178	17.673977946033496
ENSMUSG00000020447.6	Npc1l1	0.0794219192436685	-0.5251630437265141	0.0333878249960275	0.8562442297655815	0.8973601088908534	0.7090179082576461	0.8063452414750547	0.6233856177800372	0.24051493832655285	0.8957742912243731	0.20019720354057732	0.5112746376108152	1.179369102631966	0.2812230625985161	0.1766191379322413	0.3533099528073215	0.7956575310674752	0.48074808415440096	0.7669138700669348	0.7171693007599924	0.5575308106886219	0.4744191717063591	0.6646670620710697	0.4369055427638507	0.7356983864418336	0.33416017268208165	0.5418301151864577	0.8069611779183893	0.83120286611101	0.8758319282934234	0.5887248191577688	0.7750218543488204	0.9594699326171435	0.40595700322808614	0.40654836833985264	0.8330104874648504	0.4238364015835371
ENSMUSG00000003344.16	Btbd2	0.016292435758731218	4.580153130179479	0.03338040635537093	0.8562600189454657	0.8973601088908534	25.70189917433967	27.818910830889386	28.488722732547703	28.3206339879516	23.738018717445886	23.67331931867327	21.871192831129314	22.40801295000735	23.107161643511407	20.62028435358917	19.65286612490726	20.44227810588744	29.525944835149456	26.761257676546197	31.19686458305967	24.102485815923497	25.101087084827363	25.637158108455548	32.60904096446558	31.47154208667844	24.1430724762804	23.757166588944685	25.096492633261906	23.31524039441383	19.45268809156972	21.012947391477287	20.606463421509815	18.971337304020793	20.135467360113072	15.268149833207799	19.075940162945074	19.496474472842703
